source	target	target_id
AdultAdipose_1	adipose tissue of abdominal region	UBERON:0007808
AdultAdrenalGland_2	adrenal gland	UBERON:0002369
AdultAdrenalGland_3	adrenal gland	UBERON:0002369
AdultArtery_1	artery	AEO:0000208
AdultAscendingColon_1	ascending colon	UBERON:0001156
AdultBladder_1	urinary bladder	UBERON:0001255
AdultBladder_2	urinary bladder	UBERON:0001255
AdultCerebellum_1	cerebellum	UBERON:0002037
AdultCervix_1	uterine cervix	UBERON:0000002
AdultColon_1	colon	UBERON:0001155
AdultDuodenum_1	duodenum	UBERON:0002114
AdultEpityphlon_1	caecum	UBERON:0001153
AdultEsophagus_1	esophagus	UBERON:0001043
AdultEsophagus_2	esophagus	UBERON:0001043
AdultFallopiantube_1	fallopian tube	UBERON:0003889
AdultGallbladder_1	gall bladder	UBERON:0002110
AdultGallbladder_2	gall bladder	UBERON:0002110
AdultHeart_1	heart	UBERON:0000948
AdultHeart_2	heart	UBERON:0000948
AdultIleum_2	ileum	UBERON:0002116
AdultJejunum_2	jejunum	UBERON:0002115
AdultKidney_2	kidney	UBERON:0002113
AdultKidney_3	kidney	UBERON:0002113
AdultKidney_4	kidney	UBERON:0002113
AdultLiver_1	liver	UBERON:0002107
AdultLiver_2	liver	UBERON:0002107
AdultLiver_4	liver	UBERON:0002107
AdultLung_1	lung	UBERON:0002048
AdultLung_2	lung	UBERON:0002048
AdultLung_3	lung	UBERON:0002048
AdultMuscle_1	skeletal muscle organ	UBERON:0014892
AdultOmentum_1	omentum	UBERON:0003688
AdultOmentum_2	omentum	UBERON:0003688
AdultOmentum_3	omentum	UBERON:0003688
AdultPancreas_1	pancreas	UBERON:0001264
AdultPeripheralBlood_3	blood	UBERON:0000178
AdultPeripheralBlood_4	blood	UBERON:0000178
AdultPleura_1	pleura	UBERON:0000977
AdultProstate_1	prostate gland	UBERON:0002367
AdultRectum_1	rectum	UBERON:0001052
AdultSigmoidColon_1	sigmoid colon	UBERON:0001159
AdultSpleenParenchyma_1	parenchyma of spleen	UBERON:1000024
AdultSpleen_1	spleen	UBERON:0002106
AdultStomach_1	stomach	UBERON:0000945
AdultStomach_2	stomach	UBERON:0000945
AdultStomach_3	stomach	UBERON:0000945
AdultTemporalLobe_1	temporal lobe	UBERON:0001871
AdultThyroid_1	thyroid gland	UBERON:0002046
AdultThyroid_2	thyroid gland	UBERON:0002046
AdultTrachea_2	trachea	UBERON:0003126
AdultTransverseColon_2	transverse colon	UBERON:0001157
AdultUreter_1	ureter	UBERON:0000056
AdultUterus_1	uterus	UBERON:0000995
BoneMarrow_1	bone marrow	UBERON:0002371
BoneMarrow_2	bone marrow	UBERON:0002371
ChorionicVillus_1	chorionic villus	UBERON:0007106
CordBloodCD34P_1	umbilical cord blood	UBERON:0012168
CordBloodCD34P_2	umbilical cord blood	UBERON:0012168
CordBlood_1	umbilical cord blood	UBERON:0012168
CordBlood_2	umbilical cord blood	UBERON:0012168
FetalAdrenalGland_2	adrenal gland	UBERON:0002369
FetalAdrenalGland_3	adrenal gland	UBERON:0002369
FetalAdrenalGland_4	adrenal gland	UBERON:0002369
FetalBrain_3	brain	UBERON:0000955
FetalBrain_4	brain	UBERON:0000955
FetalBrain_5	brain	UBERON:0000955
FetalBrain_6	brain	UBERON:0000955
FetalCalvaria_1	vault of skull	UBERON:0004339
FetalEyes_1	eye	UBERON:0000970
FetalFemaleGonad_1	ovary	UBERON:0000992
FetalFemaleGonad_2	ovary	UBERON:0000992
FetalHeart_1	heart	UBERON:0000948
FetalHeart_2	heart	UBERON:0000948
FetalIntestine_1	intestine	UBERON:0000160
FetalIntestine_2	intestine	UBERON:0000160
FetalIntetsine_3	intestine	UBERON:0000160
FetalIntestine_4	intestine	UBERON:0000160
FetalIntestine_5	intestine	UBERON:0000160
FetalKidney_3	kidney	UBERON:0002113
FetalKidney_4	kidney	UBERON:0002113
FetalKidney_5	kidney	UBERON:0002113
FetalKidney_6	kidney	UBERON:0002113
FetalLung_1	lung	UBERON:0002048
FetalLung_2	lung	UBERON:0002048
FetalMaleGonad_1	testis	UBERON:0000473
FetalMaleGonad_2	testis	UBERON:0000473
FetalMuscle_1	skeletal muscle organ	UBERON:0014892
FetalPancreas_1	pancreas	UBERON:0001264
FetalPancreas_2	pancreas	UBERON:0001264
FetalPancreas_3	pancreas	UBERON:0001264
FetalRib_2	rib	UBERON:0002228
FetalRib_3	rib	UBERON:0002228
FetalSkin_2	skin of body	UBERON:0002097
FetalSkin_3	skin of body	UBERON:0002097
FetalSpinalCord_1	spinal cord	UBERON:0002240
FetalStomach_1	stomach	UBERON:0000945
FetalStomach_2	stomach	UBERON:0000945
FetalThymus_1	thymus	UBERON:0002370
FetalThymus_2	thymus	UBERON:0002370
HESC_1	blastocyst	UBERON:0000358
Liver_1	liver	UBERON:0002107
Liver_2	liver	UBERON:0002107
NeonatalAdrenalGland_1	adrenal gland	UBERON:0002369
PeripheralBlood_1	blood	UBERON:0000178
Placenta_1	placenta	UBERON:0001987
